Area,Item,Year,Yield,Pest,Rainfall,Temp
Belarus,Wheat,1999,17322,8306.31,618,7.38
Belarus,Maize,2000,23077,8306.31,618,7.52
Belarus,Potatoes,2000,131888,8306.31,618,7.52
Belarus,Wheat,2000,21367,8306.31,618,7.52
Belarus,Maize,2001,25917,8306.31,618,6.71
Belarus,Potatoes,2001,122132,8306.31,618,6.71
Belarus,Wheat,2001,21255,8306.31,618,6.71
Belarus,Maize,2002,32889,8306.31,618,7.34
Belarus,Potatoes,2002,134922,8306.31,618,7.34
Belarus,Wheat,2002,26919,8306.31,618,7.34
Belarus,Maize,2004,35297,8306.31,618,6.49
Belarus,Potatoes,2004,195459,8306.31,618,6.49
Belarus,Wheat,2004,33040,8306.31,618,6.49
Belarus,Maize,2005,39965,8306.31,618,6.53
Belarus,Potatoes,2005,177299,8306.31,618,6.53
Belarus,Wheat,2005,32812,8306.31,618,6.53
Belarus,Maize,2006,39390,8306.31,618,6.6
Belarus,Potatoes,2006,191956,8306.31,618,6.6
Belarus,Wheat,2006,28191,8306.31,618,6.6
Belarus,Maize,2007,50653,8306.31,618,7.51
Belarus,Potatoes,2007,211948,8306.31,618,7.51
Belarus,Wheat,2007,32771,8306.31,618,7.51
Belarus,Maize,2008,43890,8306.31,618,7.75
Belarus,Potatoes,2008,220735,8306.31,618,7.75
Belarus,Wheat,2008,39752,8306.31,618,7.75
Belarus,Maize,2009,46818,8306.31,618,6.75
Belarus,Potatoes,2009,186040,8306.31,618,6.75
Belarus,Wheat,2009,35428,8306.31,618,6.75
Belarus,Maize,2010,49306,8306.31,618,6.71
Belarus,Potatoes,2010,213518,8306.31,618,6.71
Belarus,Wheat,2010,28851,8306.31,618,6.71
Belarus,Maize,2011,65950,8306.31,618,7.29
Belarus,Potatoes,2011,209564,8306.31,618,7.29
Belarus,Wheat,2011,33088,8306.31,618,7.29
Belarus,Maize,2012,50407,9578.67,618,6.33
Belarus,Potatoes,2012,208131,9578.67,618,6.33
Belarus,Wheat,2012,35822,9578.67,618,6.33
Belarus,Maize,2013,55656,9163.51,618,7.83
Belarus,Potatoes,2013,193536,9163.51,618,7.83
Belarus,Wheat,2013,30610,9163.51,618,7.83
Belgium,Maize,2000,111006,9560.49,847,11.37
Belgium,Potatoes,2000,444058,9560.49,847,11.37
Belgium,Wheat,2000,79198,9560.49,847,11.37
Belgium,Maize,2001,113522,8529.07,847,10.94
Belgium,Potatoes,2001,412267,8529.07,847,10.94
Belgium,Wheat,2001,80475,8529.07,847,10.94
Belgium,Maize,2002,111962,9204.0,847,11.44
Belgium,Potatoes,2002,471475,9204.0,847,11.44
Belgium,Wheat,2002,82757,9204.0,847,11.44
Belgium,Maize,2004,122246,9186.0,847,10.94
Belgium,Potatoes,2004,483955,9186.0,847,10.94
Belgium,Wheat,2004,89806,9186.0,847,10.94
Belgium,Maize,2005,116872,9776.0,847,11.16
Belgium,Potatoes,2005,428135,9776.0,847,11.16
Belgium,Wheat,2005,82733,9776.0,847,11.16
Belgium,Maize,2006,101929,8244.02,847,11.48
Belgium,Potatoes,2006,385452,8244.02,847,11.48
Belgium,Wheat,2006,82549,8244.02,847,11.48
Belgium,Maize,2007,131278,6712.05,847,11.52
Belgium,Potatoes,2007,469491,6712.05,847,11.52
Belgium,Wheat,2007,78908,6712.05,847,11.52
Belgium,Maize,2008,119258,6516.47,847,10.9
Belgium,Potatoes,2008,460711,6516.47,847,10.9
Belgium,Wheat,2008,87585,6516.47,847,10.9
Belgium,Maize,2009,121174,5496.04,847,11.0
Belgium,Potatoes,2009,447083,5496.04,847,11.0
Belgium,Wheat,2009,94652,5496.04,847,11.0
Belgium,Maize,2010,119283,4644.53,847,9.74
Belgium,Potatoes,2010,422676,4644.53,847,9.74
Belgium,Wheat,2010,88272,4644.53,847,9.74
Belgium,Maize,2011,119360,5740.44,847,11.69
Belgium,Potatoes,2011,501412,5740.44,847,11.69
Belgium,Wheat,2011,84046,5740.44,847,11.69
Belgium,Maize,2012,102438,6139.3,847,10.68
Belgium,Potatoes,2012,454233,6139.3,847,10.68
Belgium,Wheat,2012,84522,6139.3,847,10.68
Belgium,Maize,2013,111500,5905.6,847,10.36
Belgium,Potatoes,2013,454642,5905.6,847,10.36
Belgium,Wheat,2013,89349,5905.6,847,10.36
Botswana,Maize,1990,2899,17.0,416,19.54
Botswana,Sorghum,1990,2500,17.0,416,19.54
Botswana,Wheat,1990,26178,17.0,416,19.54
Botswana,Maize,1991,3962,19.0,416,19.29
Botswana,Sorghum,1991,3663,19.0,416,19.29
Botswana,Wheat,1991,22464,19.0,416,19.29
Botswana,Maize,1992,1899,17.0,416,20.59
Botswana,Sorghum,1992,2909,17.0,416,20.59
Botswana,Wheat,1992,21653,17.0,416,20.59
Botswana,Maize,1993,1353,17.0,416,19.97
Botswana,Sorghum,1993,5236,17.0,416,19.97
Botswana,Wheat,1993,20843,17.0,416,19.97
Botswana,Maize,1994,1698,17.0,416,19.26
Botswana,Sorghum,1994,2182,17.0,416,19.26
Botswana,Wheat,1994,20032,17.0,416,19.26
Botswana,Maize,1995,9477,17.0,416,19.96
Botswana,Sorghum,1995,3597,17.0,416,19.96
Botswana,Wheat,1995,19222,17.0,416,19.96
Botswana,Maize,1996,2463,17.0,416,19.1
Botswana,Sorghum,1996,3592,17.0,416,19.1
Botswana,Wheat,1996,19009,17.0,416,19.1
Botswana,Maize,1997,2867,17.0,416,19.26
Botswana,Sorghum,1997,2455,17.0,416,19.26
Botswana,Wheat,1997,17235,17.0,416,19.26
Botswana,Maize,1998,910,17.0,416,20.05
Botswana,Sorghum,1998,3364,17.0,416,20.05
Botswana,Wheat,1998,16667,17.0,416,20.05
Botswana,Maize,1999,1111,17.0,416,20.24
Botswana,Sorghum,1999,2669,17.0,416,20.24
Botswana,Wheat,1999,16337,17.0,416,20.24
Botswana,Maize,2000,1123,17.0,416,18.97
Botswana,Sorghum,2000,1573,17.0,416,18.97
Botswana,Wheat,2000,15878,17.0,416,18.97
Botswana,Maize,2001,1992,17.0,416,19.36
Botswana,Sorghum,2001,11538,17.0,416,19.36
Botswana,Wheat,2001,15714,17.0,416,19.36
Botswana,Maize,2002,2947,17.0,416,19.89
Botswana,Sorghum,2002,4218,17.0,416,19.89
Botswana,Wheat,2002,14563,17.0,416,19.89
Botswana,Maize,2004,1743,17.0,416,19.41
Botswana,Sorghum,2004,3343,17.0,416,19.41
Botswana,Wheat,2004,12692,17.0,416,19.41
Botswana,Maize,2005,2297,17.0,416,20.42
Botswana,Sorghum,2005,18316,17.0,416,20.42
Botswana,Wheat,2005,11614,17.0,416,20.42
Botswana,Maize,2006,2511,17.0,416,18.97
Botswana,Sorghum,2006,5024,17.0,416,18.97
Botswana,Wheat,2006,10452,17.0,416,18.97
Botswana,Maize,2007,1219,17.0,416,19.71
Botswana,Sorghum,2007,9979,17.0,416,19.71
Botswana,Wheat,2007,9000,17.0,416,19.71
Botswana,Maize,2008,1844,17.0,416,19.63
Botswana,Sorghum,2008,5507,17.0,416,19.63
Botswana,Wheat,2008,8000,17.0,416,19.63
Botswana,Maize,2009,2429,17.0,416,19.25
Botswana,Sorghum,2009,5042,17.0,416,19.25
Botswana,Maize,2010,1617,17.0,416,19.98
Botswana,Sorghum,2010,5701,17.0,416,19.98
Botswana,Maize,2011,3473,17.0,416,19.19
Botswana,Sorghum,2011,6690,17.0,416,19.19
Botswana,Maize,2012,1370,17.0,416,19.83
Botswana,Sorghum,2012,6779,17.0,416,19.83
Botswana,Maize,2013,849,17.0,416,18.69
Botswana,Sorghum,2013,3168,17.0,416,18.69
Brazil,Cassava,1990,125529,49695.0,1761,21.88
Brazil,Cassava,1990,125529,49695.0,1761,20.29
Brazil,Cassava,1990,125529,49695.0,1761,17.77
Brazil,Cassava,1990,125529,49695.0,1761,17.77
Brazil,Cassava,1990,125529,49695.0,1761,27.65
Brazil,Cassava,1990,125529,49695.0,1761,20.29
Brazil,Cassava,1990,125529,49695.0,1761,27.07
Brazil,Cassava,1990,125529,49695.0,1761,18.47
Brazil,Cassava,1990,125529,49695.0,1761,25.76
Brazil,Cassava,1990,125529,49695.0,1761,24.64
Brazil,Cassava,1990,125529,49695.0,1761,25.29
Brazil,Maize,1990,18735,49695.0,1761,21.88
Brazil,Maize,1990,18735,49695.0,1761,20.29
Brazil,Maize,1990,18735,49695.0,1761,17.77
Brazil,Maize,1990,18735,49695.0,1761,17.77
Brazil,Maize,1990,18735,49695.0,1761,27.65
Brazil,Maize,1990,18735,49695.0,1761,20.29
Brazil,Maize,1990,18735,49695.0,1761,27.07
Brazil,Maize,1990,18735,49695.0,1761,18.47
Brazil,Maize,1990,18735,49695.0,1761,25.76
Brazil,Maize,1990,18735,49695.0,1761,24.64
Brazil,Maize,1990,18735,49695.0,1761,25.29
Brazil,Potatoes,1990,141084,49695.0,1761,21.88
Brazil,Potatoes,1990,141084,49695.0,1761,20.29
Brazil,Potatoes,1990,141084,49695.0,1761,17.77
Brazil,Potatoes,1990,141084,49695.0,1761,17.77
Brazil,Potatoes,1990,141084,49695.0,1761,27.65
Brazil,Potatoes,1990,141084,49695.0,1761,20.29
Brazil,Potatoes,1990,141084,49695.0,1761,27.07
Brazil,Potatoes,1990,141084,49695.0,1761,18.47
Brazil,Potatoes,1990,141084,49695.0,1761,25.76
Brazil,Potatoes,1990,141084,49695.0,1761,24.64
Brazil,Potatoes,1990,141084,49695.0,1761,25.29
Brazil,"Rice, paddy",1990,18803,49695.0,1761,21.88
Brazil,"Rice, paddy",1990,18803,49695.0,1761,20.29
Brazil,"Rice, paddy",1990,18803,49695.0,1761,17.77
Brazil,"Rice, paddy",1990,18803,49695.0,1761,17.77
Brazil,"Rice, paddy",1990,18803,49695.0,1761,27.65
Brazil,"Rice, paddy",1990,18803,49695.0,1761,20.29
Brazil,"Rice, paddy",1990,18803,49695.0,1761,27.07
Brazil,"Rice, paddy",1990,18803,49695.0,1761,18.47
Brazil,"Rice, paddy",1990,18803,49695.0,1761,25.76
Brazil,"Rice, paddy",1990,18803,49695.0,1761,24.64
Brazil,"Rice, paddy",1990,18803,49695.0,1761,25.29
Brazil,Sorghum,1990,17150,49695.0,1761,21.88
Brazil,Sorghum,1990,17150,49695.0,1761,20.29
Brazil,Sorghum,1990,17150,49695.0,1761,17.77
Brazil,Sorghum,1990,17150,49695.0,1761,17.77
Brazil,Sorghum,1990,17150,49695.0,1761,27.65
Brazil,Sorghum,1990,17150,49695.0,1761,20.29
Brazil,Sorghum,1990,17150,49695.0,1761,27.07
Brazil,Sorghum,1990,17150,49695.0,1761,18.47
Brazil,Sorghum,1990,17150,49695.0,1761,25.76
Brazil,Sorghum,1990,17150,49695.0,1761,24.64
Brazil,Sorghum,1990,17150,49695.0,1761,25.29
Brazil,Soybeans,1990,17322,49695.0,1761,21.88
Brazil,Soybeans,1990,17322,49695.0,1761,20.29
Brazil,Soybeans,1990,17322,49695.0,1761,17.77
Brazil,Soybeans,1990,17322,49695.0,1761,17.77
Brazil,Soybeans,1990,17322,49695.0,1761,27.65
Brazil,Soybeans,1990,17322,49695.0,1761,20.29
Brazil,Soybeans,1990,17322,49695.0,1761,27.07
Brazil,Soybeans,1990,17322,49695.0,1761,18.47
Brazil,Soybeans,1990,17322,49695.0,1761,25.76
Brazil,Soybeans,1990,17322,49695.0,1761,24.64
Brazil,Soybeans,1990,17322,49695.0,1761,25.29
Brazil,Sweet potatoes,1990,101661,49695.0,1761,21.88
Brazil,Sweet potatoes,1990,101661,49695.0,1761,20.29
Brazil,Sweet potatoes,1990,101661,49695.0,1761,17.77
Brazil,Sweet potatoes,1990,101661,49695.0,1761,17.77
Brazil,Sweet potatoes,1990,101661,49695.0,1761,27.65
Brazil,Sweet potatoes,1990,101661,49695.0,1761,20.29
Brazil,Sweet potatoes,1990,101661,49695.0,1761,27.07
Brazil,Sweet potatoes,1990,101661,49695.0,1761,18.47
Brazil,Sweet potatoes,1990,101661,49695.0,1761,25.76
Brazil,Sweet potatoes,1990,101661,49695.0,1761,24.64
Brazil,Sweet potatoes,1990,101661,49695.0,1761,25.29
Brazil,Wheat,1990,11540,49695.0,1761,21.88
Brazil,Wheat,1990,11540,49695.0,1761,20.29
Brazil,Wheat,1990,11540,49695.0,1761,17.77
Brazil,Wheat,1990,11540,49695.0,1761,17.77
Brazil,Wheat,1990,11540,49695.0,1761,27.65
Brazil,Wheat,1990,11540,49695.0,1761,20.29
Brazil,Wheat,1990,11540,49695.0,1761,27.07
Brazil,Wheat,1990,11540,49695.0,1761,18.47
Brazil,Wheat,1990,11540,49695.0,1761,25.76
Brazil,Wheat,1990,11540,49695.0,1761,24.64
Brazil,Wheat,1990,11540,49695.0,1761,25.29
Brazil,Yams,1990,91489,49695.0,1761,21.88
Brazil,Yams,1990,91489,49695.0,1761,20.29
Brazil,Yams,1990,91489,49695.0,1761,17.77
Brazil,Yams,1990,91489,49695.0,1761,17.77
Brazil,Yams,1990,91489,49695.0,1761,27.65
Brazil,Yams,1990,91489,49695.0,1761,20.29
Brazil,Yams,1990,91489,49695.0,1761,27.07
Brazil,Yams,1990,91489,49695.0,1761,18.47
Brazil,Yams,1990,91489,49695.0,1761,25.76
Brazil,Yams,1990,91489,49695.0,1761,24.64
Brazil,Yams,1990,91489,49695.0,1761,25.29
Brazil,Cassava,1991,126164,58349.44,1761,21.43
Brazil,Cassava,1991,126164,58349.44,1761,20.13
Brazil,Cassava,1991,126164,58349.44,1761,17.95
Brazil,Cassava,1991,126164,58349.44,1761,17.95
Brazil,Cassava,1991,126164,58349.44,1761,27.34
Brazil,Cassava,1991,126164,58349.44,1761,20.13
Brazil,Cassava,1991,126164,58349.44,1761,27.21
Brazil,Cassava,1991,126164,58349.44,1761,19.11
Brazil,Cassava,1991,126164,58349.44,1761,25.57
Brazil,Cassava,1991,126164,58349.44,1761,24.25
Brazil,Cassava,1991,126164,58349.44,1761,25.06
Brazil,Maize,1991,18084,58349.44,1761,21.43
Brazil,Maize,1991,18084,58349.44,1761,20.13
Brazil,Maize,1991,18084,58349.44,1761,17.95
Brazil,Maize,1991,18084,58349.44,1761,17.95
Brazil,Maize,1991,18084,58349.44,1761,27.34
Brazil,Maize,1991,18084,58349.44,1761,20.13
Brazil,Maize,1991,18084,58349.44,1761,27.21
Brazil,Maize,1991,18084,58349.44,1761,19.11
Brazil,Maize,1991,18084,58349.44,1761,25.57
Brazil,Maize,1991,18084,58349.44,1761,24.25
Brazil,Maize,1991,18084,58349.44,1761,25.06
Brazil,Potatoes,1991,140264,58349.44,1761,21.43
Brazil,Potatoes,1991,140264,58349.44,1761,20.13
Brazil,Potatoes,1991,140264,58349.44,1761,17.95
Brazil,Potatoes,1991,140264,58349.44,1761,17.95
Brazil,Potatoes,1991,140264,58349.44,1761,27.34
Brazil,Potatoes,1991,140264,58349.44,1761,20.13
Brazil,Potatoes,1991,140264,58349.44,1761,27.21
Brazil,Potatoes,1991,140264,58349.44,1761,19.11
Brazil,Potatoes,1991,140264,58349.44,1761,25.57
Brazil,Potatoes,1991,140264,58349.44,1761,24.25
Brazil,Potatoes,1991,140264,58349.44,1761,25.06
Brazil,"Rice, paddy",1991,23020,58349.44,1761,21.43
Brazil,"Rice, paddy",1991,23020,58349.44,1761,20.13
Brazil,"Rice, paddy",1991,23020,58349.44,1761,17.95
Brazil,"Rice, paddy",1991,23020,58349.44,1761,17.95
Brazil,"Rice, paddy",1991,23020,58349.44,1761,27.34
Brazil,"Rice, paddy",1991,23020,58349.44,1761,20.13
Brazil,"Rice, paddy",1991,23020,58349.44,1761,27.21
Brazil,"Rice, paddy",1991,23020,58349.44,1761,19.11
Brazil,"Rice, paddy",1991,23020,58349.44,1761,25.57
Brazil,"Rice, paddy",1991,23020,58349.44,1761,24.25
Brazil,"Rice, paddy",1991,23020,58349.44,1761,25.06
Brazil,Sorghum,1991,14834,58349.44,1761,21.43
Brazil,Sorghum,1991,14834,58349.44,1761,20.13
Brazil,Sorghum,1991,14834,58349.44,1761,17.95
Brazil,Sorghum,1991,14834,58349.44,1761,17.95
Brazil,Sorghum,1991,14834,58349.44,1761,27.34
Brazil,Sorghum,1991,14834,58349.44,1761,20.13
Brazil,Sorghum,1991,14834,58349.44,1761,27.21
Brazil,Sorghum,1991,14834,58349.44,1761,19.11
Brazil,Sorghum,1991,14834,58349.44,1761,25.57
Brazil,Sorghum,1991,14834,58349.44,1761,24.25
Brazil,Sorghum,1991,14834,58349.44,1761,25.06
Brazil,Soybeans,1991,15533,58349.44,1761,21.43
Brazil,Soybeans,1991,15533,58349.44,1761,20.13
Brazil,Soybeans,1991,15533,58349.44,1761,17.95
Brazil,Soybeans,1991,15533,58349.44,1761,17.95
Brazil,Soybeans,1991,15533,58349.44,1761,27.34
Brazil,Soybeans,1991,15533,58349.44,1761,20.13
Brazil,Soybeans,1991,15533,58349.44,1761,27.21
Brazil,Soybeans,1991,15533,58349.44,1761,19.11
Brazil,Soybeans,1991,15533,58349.44,1761,25.57
Brazil,Soybeans,1991,15533,58349.44,1761,24.25
Brazil,Soybeans,1991,15533,58349.44,1761,25.06
Brazil,Sweet potatoes,1991,101504,58349.44,1761,21.43
Brazil,Sweet potatoes,1991,101504,58349.44,1761,20.13
Brazil,Sweet potatoes,1991,101504,58349.44,1761,17.95
Brazil,Sweet potatoes,1991,101504,58349.44,1761,17.95
Brazil,Sweet potatoes,1991,101504,58349.44,1761,27.34
Brazil,Sweet potatoes,1991,101504,58349.44,1761,20.13
Brazil,Sweet potatoes,1991,101504,58349.44,1761,27.21
Brazil,Sweet potatoes,1991,101504,58349.44,1761,19.11
Brazil,Sweet potatoes,1991,101504,58349.44,1761,25.57
Brazil,Sweet potatoes,1991,101504,58349.44,1761,24.25
Brazil,Sweet potatoes,1991,101504,58349.44,1761,25.06
Brazil,Wheat,1991,14232,58349.44,1761,21.43
Brazil,Wheat,1991,14232,58349.44,1761,20.13
Brazil,Wheat,1991,14232,58349.44,1761,17.95
Brazil,Wheat,1991,14232,58349.44,1761,17.95
Brazil,Wheat,1991,14232,58349.44,1761,27.34
Brazil,Wheat,1991,14232,58349.44,1761,20.13
Brazil,Wheat,1991,14232,58349.44,1761,27.21
Brazil,Wheat,1991,14232,58349.44,1761,19.11
Brazil,Wheat,1991,14232,58349.44,1761,25.57
Brazil,Wheat,1991,14232,58349.44,1761,24.25
Brazil,Wheat,1991,14232,58349.44,1761,25.06
Brazil,Yams,1991,91353,58349.44,1761,21.43
Brazil,Yams,1991,91353,58349.44,1761,20.13
Brazil,Yams,1991,91353,58349.44,1761,17.95
Brazil,Yams,1991,91353,58349.44,1761,17.95
Brazil,Yams,1991,91353,58349.44,1761,27.34
Brazil,Yams,1991,91353,58349.44,1761,20.13
Brazil,Yams,1991,91353,58349.44,1761,27.21
Brazil,Yams,1991,91353,58349.44,1761,19.11
Brazil,Yams,1991,91353,58349.44,1761,25.57
Brazil,Yams,1991,91353,58349.44,1761,24.25
Brazil,Yams,1991,91353,58349.44,1761,25.06
Brazil,Cassava,1992,120019,67003.89,1761,21.35
Brazil,Cassava,1992,120019,67003.89,1761,20.21
Brazil,Cassava,1992,120019,67003.89,1761,17.8
Brazil,Cassava,1992,120019,67003.89,1761,17.8
Brazil,Cassava,1992,120019,67003.89,1761,27.58
Brazil,Cassava,1992,120019,67003.89,1761,20.21
Brazil,Cassava,1992,120019,67003.89,1761,27.42
Brazil,Cassava,1992,120019,67003.89,1761,18.72
Brazil,Cassava,1992,120019,67003.89,1761,25.61
Brazil,Cassava,1992,120019,67003.89,1761,24.24
Brazil,Cassava,1992,120019,67003.89,1761,24.97
Brazil,Maize,1992,22828,67003.89,1761,21.35
Brazil,Maize,1992,22828,67003.89,1761,20.21
Brazil,Maize,1992,22828,67003.89,1761,17.8
Brazil,Maize,1992,22828,67003.89,1761,17.8
Brazil,Maize,1992,22828,67003.89,1761,27.58
Brazil,Maize,1992,22828,67003.89,1761,20.21
Brazil,Maize,1992,22828,67003.89,1761,27.42
Brazil,Maize,1992,22828,67003.89,1761,18.72
Brazil,Maize,1992,22828,67003.89,1761,25.61
Brazil,Maize,1992,22828,67003.89,1761,24.24
Brazil,Maize,1992,22828,67003.89,1761,24.97
Brazil,Potatoes,1992,140432,67003.89,1761,21.35
Brazil,Potatoes,1992,140432,67003.89,1761,20.21
Brazil,Potatoes,1992,140432,67003.89,1761,17.8
Brazil,Potatoes,1992,140432,67003.89,1761,17.8
Brazil,Potatoes,1992,140432,67003.89,1761,27.58
Brazil,Potatoes,1992,140432,67003.89,1761,20.21
Brazil,Potatoes,1992,140432,67003.89,1761,27.42
Brazil,Potatoes,1992,140432,67003.89,1761,18.72
Brazil,Potatoes,1992,140432,67003.89,1761,25.61
Brazil,Potatoes,1992,140432,67003.89,1761,24.24
Brazil,Potatoes,1992,140432,67003.89,1761,24.97
Brazil,"Rice, paddy",1992,21349,67003.89,1761,21.35
Brazil,"Rice, paddy",1992,21349,67003.89,1761,20.21
Brazil,"Rice, paddy",1992,21349,67003.89,1761,17.8
Brazil,"Rice, paddy",1992,21349,67003.89,1761,17.8
Brazil,"Rice, paddy",1992,21349,67003.89,1761,27.58
Brazil,"Rice, paddy",1992,21349,67003.89,1761,20.21
Brazil,"Rice, paddy",1992,21349,67003.89,1761,27.42
Brazil,"Rice, paddy",1992,21349,67003.89,1761,18.72
Brazil,"Rice, paddy",1992,21349,67003.89,1761,25.61
Brazil,"Rice, paddy",1992,21349,67003.89,1761,24.24
Brazil,"Rice, paddy",1992,21349,67003.89,1761,24.97
Brazil,Sorghum,1992,17190,67003.89,1761,21.35
Brazil,Sorghum,1992,17190,67003.89,1761,20.21
Brazil,Sorghum,1992,17190,67003.89,1761,17.8
Brazil,Sorghum,1992,17190,67003.89,1761,17.8
Brazil,Sorghum,1992,17190,67003.89,1761,27.58
Brazil,Sorghum,1992,17190,67003.89,1761,20.21
Brazil,Sorghum,1992,17190,67003.89,1761,27.42
Brazil,Sorghum,1992,17190,67003.89,1761,18.72
Brazil,Sorghum,1992,17190,67003.89,1761,25.61
Brazil,Sorghum,1992,17190,67003.89,1761,24.24
Brazil,Sorghum,1992,17190,67003.89,1761,24.97
Brazil,Soybeans,1992,20352,67003.89,1761,21.35
Brazil,Soybeans,1992,20352,67003.89,1761,20.21
Brazil,Soybeans,1992,20352,67003.89,1761,17.8
Brazil,Soybeans,1992,20352,67003.89,1761,17.8
Brazil,Soybeans,1992,20352,67003.89,1761,27.58
Brazil,Soybeans,1992,20352,67003.89,1761,20.21
Brazil,Soybeans,1992,20352,67003.89,1761,27.42
Brazil,Soybeans,1992,20352,67003.89,1761,18.72
Brazil,Soybeans,1992,20352,67003.89,1761,25.61
Brazil,Soybeans,1992,20352,67003.89,1761,24.24
Brazil,Soybeans,1992,20352,67003.89,1761,24.97
Brazil,Sweet potatoes,1992,104452,67003.89,1761,21.35
Brazil,Sweet potatoes,1992,104452,67003.89,1761,20.21
Brazil,Sweet potatoes,1992,104452,67003.89,1761,17.8
Brazil,Sweet potatoes,1992,104452,67003.89,1761,17.8
Brazil,Sweet potatoes,1992,104452,67003.89,1761,27.58
Brazil,Sweet potatoes,1992,104452,67003.89,1761,20.21
Brazil,Sweet potatoes,1992,104452,67003.89,1761,27.42
Brazil,Sweet potatoes,1992,104452,67003.89,1761,18.72
Brazil,Sweet potatoes,1992,104452,67003.89,1761,25.61
Brazil,Sweet potatoes,1992,104452,67003.89,1761,24.24
Brazil,Sweet potatoes,1992,104452,67003.89,1761,24.97
Brazil,Wheat,1992,14295,67003.89,1761,21.35
Brazil,Wheat,1992,14295,67003.89,1761,20.21
Brazil,Wheat,1992,14295,67003.89,1761,17.8
Brazil,Wheat,1992,14295,67003.89,1761,17.8
Brazil,Wheat,1992,14295,67003.89,1761,27.58
Brazil,Wheat,1992,14295,67003.89,1761,20.21
Brazil,Wheat,1992,14295,67003.89,1761,27.42
Brazil,Wheat,1992,14295,67003.89,1761,18.72
Brazil,Wheat,1992,14295,67003.89,1761,25.61
Brazil,Wheat,1992,14295,67003.89,1761,24.24
Brazil,Wheat,1992,14295,67003.89,1761,24.97
Brazil,Yams,1992,91413,67003.89,1761,21.35
Brazil,Yams,1992,91413,67003.89,1761,20.21
Brazil,Yams,1992,91413,67003.89,1761,17.8
Brazil,Yams,1992,91413,67003.89,1761,17.8
Brazil,Yams,1992,91413,67003.89,1761,27.58
Brazil,Yams,1992,91413,67003.89,1761,20.21
Brazil,Yams,1992,91413,67003.89,1761,27.42
Brazil,Yams,1992,91413,67003.89,1761,18.72
Brazil,Yams,1992,91413,67003.89,1761,25.61
Brazil,Yams,1992,91413,67003.89,1761,24.24
Brazil,Yams,1992,91413,67003.89,1761,24.97
Brazil,Cassava,1993,120628,75658.33,1761,21.94
Brazil,Cassava,1993,120628,75658.33,1761,20.49
Brazil,Cassava,1993,120628,75658.33,1761,17.93
Brazil,Cassava,1993,120628,75658.33,1761,17.93
Brazil,Cassava,1993,120628,75658.33,1761,28.18
Brazil,Cassava,1993,120628,75658.33,1761,20.49
Brazil,Cassava,1993,120628,75658.33,1761,26.89
Brazil,Cassava,1993,120628,75658.33,1761,18.69
Brazil,Cassava,1993,120628,75658.33,1761,26.06
Brazil,Cassava,1993,120628,75658.33,1761,24.65
Brazil,Cassava,1993,120628,75658.33,1761,25.41
Brazil,Maize,1993,25321,75658.33,1761,21.94
Brazil,Maize,1993,25321,75658.33,1761,20.49
Brazil,Maize,1993,25321,75658.33,1761,17.93
Brazil,Maize,1993,25321,75658.33,1761,17.93
Brazil,Maize,1993,25321,75658.33,1761,28.18
Brazil,Maize,1993,25321,75658.33,1761,20.49
Brazil,Maize,1993,25321,75658.33,1761,26.89
Brazil,Maize,1993,25321,75658.33,1761,18.69
Brazil,Maize,1993,25321,75658.33,1761,26.06
Brazil,Maize,1993,25321,75658.33,1761,24.65
Brazil,Maize,1993,25321,75658.33,1761,25.41
Brazil,Potatoes,1993,146090,75658.33,1761,21.94
Brazil,Potatoes,1993,146090,75658.33,1761,20.49
Brazil,Potatoes,1993,146090,75658.33,1761,17.93
Brazil,Potatoes,1993,146090,75658.33,1761,17.93
Brazil,Potatoes,1993,146090,75658.33,1761,28.18
Brazil,Potatoes,1993,146090,75658.33,1761,20.49
Brazil,Potatoes,1993,146090,75658.33,1761,26.89
Brazil,Potatoes,1993,146090,75658.33,1761,18.69
Brazil,Potatoes,1993,146090,75658.33,1761,26.06
Brazil,Potatoes,1993,146090,75658.33,1761,24.65
Brazil,Potatoes,1993,146090,75658.33,1761,25.41
Brazil,"Rice, paddy",1993,22912,75658.33,1761,21.94
Brazil,"Rice, paddy",1993,22912,75658.33,1761,20.49
Brazil,"Rice, paddy",1993,22912,75658.33,1761,17.93
Brazil,"Rice, paddy",1993,22912,75658.33,1761,17.93
Brazil,"Rice, paddy",1993,22912,75658.33,1761,28.18
Brazil,"Rice, paddy",1993,22912,75658.33,1761,20.49
Brazil,"Rice, paddy",1993,22912,75658.33,1761,26.89
Brazil,"Rice, paddy",1993,22912,75658.33,1761,18.69
Brazil,"Rice, paddy",1993,22912,75658.33,1761,26.06
Brazil,"Rice, paddy",1993,22912,75658.33,1761,24.65
Brazil,"Rice, paddy",1993,22912,75658.33,1761,25.41
Brazil,Sorghum,1993,20167,75658.33,1761,21.94
Brazil,Sorghum,1993,20167,75658.33,1761,20.49
Brazil,Sorghum,1993,20167,75658.33,1761,17.93
Brazil,Sorghum,1993,20167,75658.33,1761,17.93
Brazil,Sorghum,1993,20167,75658.33,1761,28.18
Brazil,Sorghum,1993,20167,75658.33,1761,20.49
Brazil,Sorghum,1993,20167,75658.33,1761,26.89
Brazil,Sorghum,1993,20167,75658.33,1761,18.69
Brazil,Sorghum,1993,20167,75658.33,1761,26.06
